id,What is your age?,What is your gender?,What is your current major or job field?,What is your current role?,How many years of programming experience do you have?,Languages_Used,Python_Community_Support,Python_Optimization_Challenges,Python_Learning_Challenges,Java_Community_Support,Java_Optimization_Challenges,Java_Learning_Challenges,R_Community_Support,R_Optimization_Challenges,R_Learning_Challenges,Which language do you use most frequently?,  Which language do you prefer for the following tasks?   [Data Science & Machine Learning],  Which language do you prefer for the following tasks?   [Web Development],  Which language do you prefer for the following tasks?   [Mobile App Development],  Which language do you prefer for the following tasks?   [Enterprise Applications],  Which language do you prefer for the following tasks?   [Statistical Analysis],How often do you switch between these languages?,Which language do you perceive as the most efficient for your tasks?,Python_Execution_Speed,R_Execution_Speed,Java_Execution_Speed,Python_Ease_of_Use,R_Ease_of_Use,Java_Ease_of_Use,Python_Documentation,R_Documentation,Java_Documentation,Python_Concurrency_Features,R_Concurrency_Features,Java_Concurrency_Features,Python_Readability,R_Readability,Java_Readability,"How often do you seek help from online resources (e.g., Stack Overflow, official documentation)?",Which language do you think will dominate the job market in the next 5 years?,"If you could only use one of these three languages for all future projects, which would you choose and why?",Thank you for filling out our form! <3,Timestamp,Which language was the easiest for you to learn?,Which language has the most beginner-friendly documentation and learning resources?,"In your field, which language is the most commonly used?",Which language do you believe is most in demand for jobs?,Which language would you recommend for someone entering your industry?,Have you ever contributed to an open-source project in any of these languages?,What do you think is the biggest advantage of your preferred language?,Would you recommend learning another language? Why?,Have you ever had to switch from one of these languages to another due to project requirements? Why?
Not Applicable,18-24,Male,ComputerScience,Student,1-3 years,Python,4.0,python slow compared to C and java so i have issue with Time excution in Problemsolving,sometimes sentaces and oop are strange,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Java,Python,R,4,Python,3.0,4.0,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Not Applicable,Not Applicable,2025/03/09 9:28:37 PM GMT+2,Python,Python,Python,Python,Python,Yes,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,4.0,Choosing the wrong data structure,handling exceptions ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Not Applicable,Not Applicable,Not Applicable,Python,2,It depends,3.0,1.0,1.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,Python,"Python , the is no specific reason ",Not Applicable,2025/03/09 10:33:06 PM GMT+2,Python,Python,Python,Python,Python,Planning to,Easy to learn ,"Yes , to get more knowledge ","Yes , as you said project requirement"
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,4.0,High time complexity ,Machine learning specially svm ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,R,2,It depends,2.0,3.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Python,Python ,Not Applicable,2025/03/09 10:57:44 PM GMT+2,Python,Java,Python,Python,Python,Planning to,Easy to work with ,I prefer c++ for problem solving and data structures,Some time I need to use r instead of python 
Not Applicable,18-24,Female,Data Science,Student,Less than 1 year,Python,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,2,Python,4.0,4.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,Not Applicable,Not Applicable,Not Applicable,2025/03/09 11:25:56 PM GMT+2,Python,Python,Python,Python,Python,No,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,4.0,Not Applicable,I learnt it after a long time using java which made switching to another language quite difficult as it is more precise and java was very detailed in syntax.,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Java,Python,Python,Java,Java,Python,4,It depends,3.0,2.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Python,"Python , it is much easier and in a continuous development",Not Applicable,2025/03/10 12:36:49 AM GMT+2,R,Python,Python,Python,Python,No,Large support community,It depends on the requirements of your next project,"Yes , I will find more support if I follow the working environment instructions"
Not Applicable,18-24,Male,student,Student,1-3 years,Python,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,R,4,Python,2.0,3.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Not Applicable,Not Applicable,2025/03/10 12:46:07 AM GMT+2,Python,Java,Python,Python,Java,Planning to,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Male,computer science,Student,1-3 years,Python,5.0,..,..,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,Python,4,It depends,2.0,3.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Not Applicable,Not Applicable,Not Applicable,2025/03/10 2:52:15 AM GMT+2,Python,Java,Python,No preference,Depends on the role,No,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Male,Game development,Student,1-3 years,Python,5.0,Incapsulation in OOP,Decorators,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Not Applicable,Java,Java,Python,2,Python,2.0,2.0,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2,Python,"Python, for its massive community and support",Not Applicable,2025/03/10 5:41:46 AM GMT+2,Java,Python,Python,No preference,Python,No,Efficiency and flexibility,I recomend python but not for beginners,It was demanded 
Not Applicable,18-24,Female,Web developer ,Student,Less than 1 year,Python,3.0,Many libraries ,Very difficult ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,R,2,It depends,4.0,1.0,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,Python,Not Applicable,Not Applicable,2025/03/10 4:47:17 PM GMT+2,Python,Python,Python,Python,Python,Planning to,Not Applicable,No,No
Not Applicable,18-24,Male,Mathematics teacher,Student,Less than 1 year,Python,1.0,...,...,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,All equally,Python,R,Java,R,Python,1,Python,1.0,1.0,1.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Python,...,Not Applicable,2025/03/10 4:48:03 PM GMT+2,Python,Python,Python,Python,Python,Yes,...,....,...
Not Applicable,18-24,Male,Railway department ,Student,Less than 1 year,Python,4.0,Great learning time despite the simplicity of the language. ,Python is simple and has few challenges. ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,R,Python,Python,Java,Java,4,Python,3.0,3.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Java,Not Applicable,Not Applicable,2025/03/10 4:48:35 PM GMT+2,Python,Python,Java,Python,Python,No,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Male,Software Engineering,Student,1-3 years,Python,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,2,Python,2.0,2.0,1.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Not Applicable,Not Applicable,Not Applicable,2025/03/10 5:02:05 PM GMT+2,Python,Python,Python,Python,Python,Yes,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,I don't work,Student,Less than 1 year,Python,3.0,Nothing,Nothing,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Java,Java,Not Applicable,R,Not Applicable,Python,4,It depends,2.0,4.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Python,Not Applicable,2025/03/10 5:03:43 PM GMT+2,Java,R,R,Python,Python,No,It facilitates dealing with others,Yes,No
Not Applicable,18-24,Male,Data Science,Student,1-3 years,Python,5.0,"While Python has a rich ecosystem of libraries, the performance of these libraries can vary widely. Some libraries are optimized for performance, while others prioritize ease of use and flexibility.",i think for now it's consistency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Not Applicable,Not Applicable,Not Applicable,Python,3,Python,3.0,4.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,I think Python because it is used in many fields these days,Not Applicable,2025/03/10 5:07:49 PM GMT+2,Python,Python,Python,Python,Python,Yes,Its most important features in machine learning mechanisms,Not Applicable,"yes, some projects we had no able to choose so we work with the required language"
Not Applicable,18-24,Male,Web Development,Student,Less than 1 year,Python,4.0,did not face,get used to the new way of writing the code and the too many functions that u need to save them as well as there parameters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,Python,3,It depends,2.0,3.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2,Not Applicable,Python,Not Applicable,2025/03/10 5:10:27 PM GMT+2,Python,Python,Java,No preference,Java,Planning to,that it is fast and is the best for Web out of these three languages,yes depending on the market you want to work in and the field you will choose,no
Not Applicable,18-24,Female,Data scientist,Student,1-3 years,Python,5.0,Every problem till now i find it could reach to solution,Remember all functionality and all parameter for a library,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,Python,3,Python,4.0,4.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,"Python , for many reason , it is powerful",Not Applicable,2025/03/10 5:10:56 PM GMT+2,Python,Java,Python,Python,Java,No,"Easy, scalable , open source , large amount of functions and libaries","Of course, for first time learning code you could start with java","Yes , in some practice in memory effecient and desktop application i need to switch to javaand "
Not Applicable,18-24,Male,.,Student,Less than 1 year,Python,5.0,.,.,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,1,Python,1.0,1.0,1.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Python,Not Applicable,Not Applicable,2025/03/10 5:12:44 PM GMT+2,Python,Python,Python,Python,Python,Yes,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,"Major: data science, the track Iam studying: frontend ",Student,1-3 years,Python,4.0,Not Applicable,"I found it a bit easier than java or c++ but how it dealt with variables, data structures was different in a way that if I didn't consider the difference clearly definitely something would go wrong.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Not Applicable,Java,R,3,It depends,4.0,4.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Python,Not sure of the future honestly it depends ,Not Applicable,2025/03/10 5:13:23 PM GMT+2,Python,Not Applicable,Python,No preference,Java,Planning to,"Easy to learn, fun to use and can work on various things but still I don't recommend someone to have python as their first programming language to learn.","Yes sometimes, java for example teaches concepts on a deeper level so it's a very good base and reference ",Yes sometimes R is a must to use but I felt python would be better
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,4.0,Typing syntax code ,Syntax ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Java,Python,3,Python,4.0,2.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,Python,"Python, this is more popular ",Not Applicable,2025/03/10 5:30:08 PM GMT+2,Java,Python,Python,Python,Java,No,This is easy and any algorithms are implemented in it ,"Java , it is very easy ",No
Not Applicable,18-24,Male,data science ,Data Scientist,1-3 years,Python,4.0,It takes too much time in training the models ,machine learning ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,3,Python,3.0,3.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,"Python. Because I need to use it in data analysis, machine learning and  fine tune llms. llm ",Not Applicable,2025/03/10 5:41:32 PM GMT+2,Python,Python,Python,Python,Python,Yes,"python is very simple to learn and I can use it in many feilds like backend,data analysis and science ",yeah . every data analyst and scientist has to learn sql to interact with database.,yeah. I need java in some oop projects.
Not Applicable,18-24,Male,Data analysis ,Student,1-3 years,Python,4.0,Needs to be well documented for future use,I needed to learn it in very short time ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,Python,3,Python,3.0,3.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Python ,Not Applicable,2025/03/10 6:39:52 PM GMT+2,Python,Python,Python,Python,Depends on the role,No,To learn in time with efficiency ,Yes of course to deepen your skills more and more,Yes to achieve the goal of the project
Not Applicable,18-24,Female,data science ,Student,1-3 years,Python,5.0,none,getting used to the syntax ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,R,2,Python,4.0,2.0,1.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Python,"python , it works effectively for nost tasks",Not Applicable,2025/03/10 6:47:14 PM GMT+2,Python,Python,All equally,Python,Depends on the role,No,flixable ,"yes , it's always helpful to have more than one language in hand","yes , depending on the project requirements "
